"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
28	41	"2 e8+f5+so(8)+su(3)+4(g2+su(2))"	32	181	2	1	0	0	0	0	0	0	"{s1:28→1 / s2:28→1 / s3:26→1, s1:28→1 / s2:28→1 / s3:28→1, s1:28→1 / s2:28→1 / s3:2→1, 26→1, 28→1, s1:28→1 / s3:28→1, s1:28→1 / s3:2→1, 26→1, s1:28→1 / s3:2→1, 26→1, 28→1, s1:28→1 / s3:2→1, 26→1, 28→2, s1:28→1 / s3:2→1, 28→2, s1:28→1 / s3:2→1, 28→3, s1:28→1 / s3:2→2, 26→1, 28→1, s1:28→1 / s3:2→2, 26→1, 28→2, s1:28→1 / s3:2→2, 28→2, s1:28→1 / s3:2→2, 28→3}"	"{s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1}"
28	41	"2 e8+f5+so(8)+su(3)+4(g2+su(2))"	32	182	2	1	0	0	0	0	0	0	"{s1:28→1 / s2:2→1, 26→1, s1:28→1 / s2:2→1, 26→1, 28→1, s1:28→1 / s2:2→1, 28→1, s1:28→1 / s2:2→2, 26→1, s1:28→1 / s2:2→2, 26→1, 28→1, s1:28→1 / s2:2→3, 26→1, 28→1}"	"{s2:29→1 / s3:1→1, s2:29→1 / s3:1→1, s2:29→1 / s3:1→1, s2:29→1 / s3:1→1, s2:29→1 / s3:1→1, s2:29→1 / s3:1→1}"
28	41	"2 e8+f5+so(8)+su(3)+4(g2+su(2))"	34	155	1	1	1	0	0	0	0	0	"s1:28→1 / s2:2→1"	"s3:1→1"
28	42	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	32	168	1	1	0	0	0	0	1	0	"s1:1→1 / s2:26→1 / s3:1→1, 26→2"	"s3:30→1"
28	42	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	34	161	0	2	0	0	0	0	1	0	"s1:1→1 / s2:26→1 / s3:26→1"	""
28	42	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	34	168	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:26→1 / s3:26→1, s1:1→1 / s2:26→1 / s3:26→2}"	"{s3:30→1, s3:30→1}"
28	42	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	36	46	0	2	0	0	0	0	0	1	"s1:1→1 / s2:26→1 / s3:26→1"	""
28	42	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	36	53	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:26→1 / s3:26→1, s1:1→1 / s2:26→1 / s3:26→2}"	"{s3:30→1, s3:30→1}"
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	32	168	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:28→1 / s3:6→1, 28→1, s1:1→1 / s2:28→1 / s3:6→1, 28→2, s1:28→1 / s2:1→1 / s3:6→1}"	"{s3:30→1, s3:30→1, s3:30→1}"
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	33	168	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:28→1 / s3:6→1, 28→3, s1:1→1 / s2:28→1 / s3:6→1, 28→4, s1:28→1 / s2:1→1 / s3:1→1, 6→1}"	"{s3:30→1, s3:30→1, s3:30→1}"
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	34	161	0	2	0	0	0	0	1	0	"{s1:1→1 / s2:28→1 / s3:28→1, s1:28→1 / s2:1→1 / s3:1→1}"	""
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	34	168	1	1	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→2, 6→1"	"s3:30→1"
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	35	141	0	1	1	0	0	0	1	0	"{s1:1→1 / s2:28→1 / s3:28→1, s1:28→1 / s2:1→1 / s3:1→1}"	""
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	35	168	1	1	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→3, 6→1"	"s3:30→1"
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	36	168	1	1	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→4, 6→1"	"s3:30→1"
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	39	161	0	2	0	0	0	0	1	0	"s1:1→1 / s2:28→1 / s3:28→2"	""
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	41	161	0	2	0	0	0	0	1	0	"{s1:1→1 / s2:28→2 / s3:28→2, s1:28→1 / s2:1→1 / s3:1→2}"	""
28	43	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	42	161	0	2	0	0	0	0	1	0	"s1:1→1 / s2:28→1 / s3:28→3"	""
28	44	"3 e7+2 f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	29	244	1	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1, 26→1 / s3:1→1"	"s3:29→1"
28	44	"3 e7+2 f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	32	167	0	2	0	0	1	0	0	0	"s1:1→1 / s2:28→1 / s3:26→1"	""
28	44	"3 e7+2 f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	34	174	1	1	0	0	1	0	0	0	"s1:1→1 / s2:28→1 / s3:26→1"	"s3:30→1"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	32	169	1	1	0	0	0	0	1	0	"{s1:28→1 / s2:1→1, s1:28→1 / s2:1→1 / s3:1→1, 5→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 5→1, 28→1, s1:28→1 / s2:1→1 / s3:1→3, 28→1, s1:28→1 / s2:1→1 / s3:1→3, 5→1, 28→1}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	32	170	1	1	0	0	0	0	1	0	"{s1:28→1 / s2:1→1 / s3:1→1, 5→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 5→1, 28→1, s1:28→1 / s2:1→1 / s3:1→3, 28→1, s1:28→1 / s2:1→1 / s3:1→3, 5→1, 28→1, s1:28→1 / s2:1→1 / s3:5→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	32	177	1	0	1	0	0	1	0	0	"s1:28→1 / s2:1→1 / s3:5→1, 28→1"	"s3:2→1"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	33	149	1	0	1	0	0	0	1	0	"{s1:28→1 / s2:1→1, s1:28→1 / s2:1→1 / s3:5→1, 28→1}"	"{s3:2→1, s3:2→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	33	169	1	1	0	0	0	0	1	0	"{s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→4, 28→1, s1:28→1 / s2:1→1 / s3:5→1}"	"{s3:2→1, s3:2→1, s3:2→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	33	170	1	1	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→4, 28→1"	"s3:30→1"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	34	149	1	0	1	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:5→1"	"s3:2→1"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	34	169	1	1	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→1, 5→1"	"s3:2→1"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	34	170	1	1	0	0	0	0	1	0	"{s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→1, 5→1}"	"{s3:30→1, s3:30→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	34	177	1	0	1	0	0	1	0	0	"s1:28→1 / s2:1→1 / s3:28→1"	"s3:2→1"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	35	149	1	0	1	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:28→1"	"s3:2→1"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	35	163	0	2	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→1"	""
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	36	48	0	2	0	0	0	0	0	1	"s1:28→1 / s2:1→1 / s3:1→1"	""
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	36	54	1	1	0	0	0	0	0	1	"{s1:28→1 / s2:1→1, s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→1, 5→1, s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→2, 5→1, s1:28→1 / s2:1→1 / s3:1→3, 5→1, s1:28→1 / s2:1→1 / s3:1→4, 5→1, s1:28→1 / s2:1→1 / s3:5→1, s1:28→1 / s2:1→2}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	36	55	1	1	0	0	0	0	0	1	"{s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→1, 5→1, s1:28→1 / s2:1→1 / s3:1→2, 5→1, s1:28→1 / s2:1→1 / s3:1→3, 5→1, s1:28→1 / s2:1→1 / s3:1→4, 5→1, s1:28→1 / s2:1→1 / s3:5→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	36	169	1	1	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:1→2, 5→1"	"s3:2→1"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	37	34	1	0	1	0	0	0	0	1	"{s1:28→1 / s2:1→1, s1:28→1 / s2:1→1 / s3:5→1}"	"{s3:2→1, s3:2→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	37	48	0	2	0	0	0	0	0	1	"s1:28→1 / s2:1→1 / s3:1→2"	""
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	37	54	1	1	0	0	0	0	0	1	"{s1:28→1 / s2:1→1 / s3:1→3, s1:28→1 / s2:1→1 / s3:1→4, s1:28→1 / s2:1→1 / s3:1→5, s1:28→1 / s2:1→2 / s3:1→1, s1:28→1 / s2:1→2 / s3:1→1, 5→1, s1:28→1 / s2:1→3}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
28	45	"3 e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	37	55	1	1	0	0	0	0	0	1	"{s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3, s1:28→1 / s2:1→1 / s3:1→4, s1:28→1 / s2:1→1 / s3:1→5, s1:28→1 / s2:1→2 / s3:5→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	31	188	2	1	0	0	0	0	0	0	"{s1:1→1 / s2:28→1, s1:28→1 / s2:1→1 / s3:1→1}"	"{s2:29→1 / s3:27→1, s2:29→1 / s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	32	161	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:28→1, s1:28→1 / s2:1→1 / s3:1→1}"	"{s3:27→1, s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	32	175	0	3	0	0	0	0	0	0	"{s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→2}"	""
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	32	181	1	2	0	0	0	0	0	0	"{s1:1→1, 28→1 / s2:1→1, 28→1, s1:1→1, 28→1 / s2:1→1, 28→1 / s3:1→1, s1:1→1 / s2:1→1, 28→1, s1:1→1 / s2:1→1, 28→1 / s3:1→1, s1:1→1 / s2:1→1, 28→1 / s3:1→1, 28→1, s1:1→1 / s2:1→1, 28→1 / s3:1→1, 28→2, s1:1→1 / s2:1→1, 28→2, s1:1→1 / s2:1→1, 28→2 / s3:1→1, s1:1→1 / s2:1→1, 28→2 / s3:1→1, 28→1, s1:1→1 / s2:1→2, 28→3, s1:28→1 / s2:1→1, 28→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→2, s1:28→1 / s2:1→1 / s3:1→3, 28→2, s1:28→1 / s2:1→2, 28→1 / s3:1→1}"	"{s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	32	182	1	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 28→1 / s3:28→1, s1:1→1 / s2:1→1, 28→1 / s3:28→1, s1:1→1 / s2:1→1, 28→2 / s3:28→1, s1:28→1 / s2:1→1, 28→1 / s3:1→1, s1:28→1 / s2:1→1, 28→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→2, s1:28→1 / s2:1→1 / s3:1→2, 28→2, s1:28→1 / s2:1→1 / s3:1→2, 28→3, s1:28→1 / s2:1→1 / s3:1→3, 28→2, s1:28→1 / s2:1→2, 28→1 / s3:1→1}"	"{s3:29→1, s3:30→1, s3:29→1, s3:29→1, s3:30→1, s3:29→1, s3:30→1, s3:29→1, s3:30→1, s3:30→1, s3:29→1, s3:29→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	33	137	1	1	0	1	0	0	0	0	"s1:1→1 / s2:28→1"	"s3:27→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	33	141	1	0	2	0	0	0	0	0	"{s1:28→1 / s2:1→1, s1:28→1 / s2:1→1 / s3:1→1}"	"{s3:27→1, s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	33	161	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:1→1, s1:1→1 / s2:28→1 / s3:1→1, 28→1, s1:1→1 / s2:28→1 / s3:1→1, 28→2, s1:1→1 / s2:28→1 / s3:1→1, 28→3, s1:28→1 / s2:1→1 / s3:1→2}"	"{s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	33	162	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:1→1, 28→1, s1:1→1 / s2:28→1 / s3:1→1, 28→2, s1:28→1 / s2:1→1 / s3:1→1, 28→1, s1:28→1 / s2:1→1 / s3:1→2, 28→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	34	117	1	0	1	1	0	0	0	0	"s1:1→1 / s2:28→1"	"s3:27→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	34	131	0	2	0	1	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→1, s1:28→1 / s2:1→1 / s3:1→1}"	""
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	34	137	1	1	0	1	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1"	"s3:27→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	34	161	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:1→1, 28→4, s1:28→1 / s2:1→1 / s3:1→3}"	"{s3:27→1, s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	34	162	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:1→1, 28→3, s1:1→1 / s2:28→1 / s3:1→1, 28→4, s1:28→1 / s2:1→1 / s3:1→3, 28→1, s1:28→1 / s2:1→1 / s3:1→4, 28→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	34	175	0	3	0	0	0	0	0	0	"{s1:28→1 / s2:1→1 / s3:1→1, 28→2, s1:28→1 / s2:1→1 / s3:1→2, 28→1}"	""
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	35	137	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→2, s1:1→1 / s2:28→1 / s3:28→3, s1:1→1 / s2:28→1 / s3:28→4, s1:1→1 / s2:28→1 / s3:28→5, s1:1→1 / s2:28→2, s1:1→1 / s2:28→2 / s3:28→1}"	"{s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1, s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	35	138	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→1, s1:28→1 / s2:1→1 / s3:1→1}"	"{s3:30→1, s3:30→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	35	155	0	2	1	0	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→1, s1:28→1 / s2:1→1 / s3:1→1}"	""
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	35	161	1	1	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→4"	"s3:27→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	35	162	1	1	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:28→1"	"s3:30→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	36	131	0	2	0	1	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→2, s1:28→1 / s2:1→1 / s3:1→2}"	""
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	36	137	1	1	0	1	0	0	0	0	"s1:1→1 / s2:28→3"	"s3:27→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	36	138	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→2, s1:1→1 / s2:28→1 / s3:28→3, s1:1→1 / s2:28→1 / s3:28→4, s1:1→1 / s2:28→1 / s3:28→5, s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3, s1:28→1 / s2:1→1 / s3:1→4, s1:28→1 / s2:1→1 / s3:1→5}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	36	161	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→1, s1:28→1 / s2:1→1 / s3:1→5}"	"{s3:27→1, s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	36	162	1	1	1	0	0	0	0	0	"s1:1→1 / s2:28→1 / s3:1→1"	"s3:30→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	37	161	1	1	1	0	0	0	0	0	"s1:28→1 / s2:1→1"	"s3:27→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	40	161	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:28→1 / s3:28→2, s1:1→1 / s2:28→2}"	"{s3:27→1, s3:27→1}"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	40	162	1	1	1	0	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1"	"s3:30→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	41	161	1	1	1	0	0	0	0	0	"s1:1→1 / s2:28→2 / s3:28→1"	"s3:27→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	42	161	1	1	1	0	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→3"	"s3:27→1"
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	43	155	0	2	1	0	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→2"	""
28	46	"e8+2 e7+f5+4(g2+su(2))+so(7)+2 su(2)"	48	155	0	2	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→2"	""
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	31	187	1	2	0	0	0	0	0	0	"{s1:28→1 / s2:2→1 / s3:1→1, s1:2→1 / s2:1→1, 28→1}"	"{s3:27→1, s3:27→1}"
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	31	188	1	2	0	0	0	0	0	0	"s1:28→1 / s2:2→1 / s3:1→1"	"s3:29→1"
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	31	194	2	1	0	0	0	0	0	0	"{s1:28→1 / s2:1→1, 2→1, 28→1 / s3:1→1, 2→1, s1:28→1 / s2:2→1 / s3:1→1, s1:28→1 / s2:2→1 / s3:1→1, s1:28→1 / s2:2→1 / s3:1→1, 2→1, s1:28→1 / s2:2→1 / s3:1→1, 2→1, 28→1, s1:28→1 / s2:2→1 / s3:1→1, 2→1, 28→1, s1:28→1 / s2:2→1 / s3:1→1, 2→1, 28→1, s1:28→1 / s2:2→1 / s3:1→2, 2→1, 28→1, s1:28→1 / s2:2→1 / s3:1→2, 2→1, 28→1, s1:28→1 / s2:2→1 / s3:1→2, 2→1, 28→1, s1:28→1 / s2:2→1 / s3:1→3, 2→1, 28→1, s1:28→1 / s2:2→1 / s3:2→1}"	"{s2:29→1 / s3:27→1, s2:27→1 / s3:29→1, s2:29→1 / s3:29→1, s2:29→1 / s3:27→1, s2:27→1 / s3:29→1, s2:29→1 / s3:27→1, s2:29→1 / s3:29→1, s2:27→1 / s3:29→1, s2:29→1 / s3:27→1, s2:29→1 / s3:29→1, s2:29→1 / s3:27→1, s2:29→1 / s3:27→1}"
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	32	161	0	2	1	0	0	0	0	0	"s1:28→1 / s2:2→1 / s3:1→1"	""
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	32	167	1	1	1	0	0	0	0	0	"{s1:28→1 / s2:2→1 / s3:1→1, s1:28→1 / s2:2→1 / s3:1→2}"	"{s3:27→1, s3:27→1}"
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	32	181	0	3	0	0	0	0	0	0	"s1:28→1 / s2:2→1 / s3:1→1, 28→1"	""
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	33	137	0	2	0	1	0	0	0	0	"s1:28→1 / s2:2→1 / s3:1→1"	""
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	33	167	1	1	1	0	0	0	0	0	"s1:28→1 / s2:2→1 / s3:1→3"	"s3:27→1"
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	34	167	1	1	1	0	0	0	0	0	"s1:28→1 / s2:2→1 / s3:1→4"	"s3:27→1"
28	49	"e8+e7+e6+2 f5+su(3)+4(g2+su(2))"	36	167	1	1	1	0	0	0	0	0	"s1:28→1 / s2:2→1"	"s3:27→1"
28	50	"e8+2 e6+2 f5+2 su(3)+3(g2+su(2))"	32	167	0	2	0	0	1	0	0	0	"s1:28→1 / s2:2→1 / s3:1→1"	""
28	50	"e8+2 e6+2 f5+2 su(3)+3(g2+su(2))"	33	140	0	2	0	0	0	1	0	0	"s1:28→1 / s2:2→1 / s3:1→1"	""
28	50	"e8+2 e6+2 f5+2 su(3)+3(g2+su(2))"	34	112	0	2	0	0	0	0	1	0	"s1:28→1 / s2:2→1 / s3:1→1"	""
28	50	"e8+2 e6+2 f5+2 su(3)+3(g2+su(2))"	35	167	0	2	0	0	1	0	0	0	"s1:28→1 / s2:2→1 / s3:1→1, 28→1"	""
28	50	"e8+2 e6+2 f5+2 su(3)+3(g2+su(2))"	38	-3	0	2	0	0	0	0	0	1	"s1:28→1 / s2:2→1 / s3:1→1"	""
28	59	"e8+e7+e7'+2 f5+3(g2+su(2))+so(7)+2 su(2)"	32	159	0	3	0	0	0	0	0	0	"s1:28→1 / s2:26→1"	"s3:1→1"
28	59	"e8+e7+e7'+2 f5+3(g2+su(2))+so(7)+2 su(2)"	35	166	1	2	0	0	0	0	0	0	"s1:28→1 / s3:26→1"	"s2:1→1 / s3:29→1"
28	62	"e8+e7+e6+2 f5+2 su(3)+3(g2+su(2))"	31	188	1	2	0	0	0	0	0	0	"s1:28→1 / s3:3→1"	"s2:1→1 / s3:29→1"
28	69	"2 e8+f5+so(8)+5(g2+su(2))"	32	180	2	1	0	0	0	0	0	0	"s1:28→1 / s2:3→1, 26→1 / s3:28→1"	"s2:29→1 / s3:2→1"
28	79	"2 e7+e7'+f5+2(g2+su(2))+3(so(7)+2 su(2))"	36	54	0	1	1	0	0	0	0	1	"s1:28→1 / s2:1→1 / s3:1→1"	""
28	79	"2 e7+e7'+f5+2(g2+su(2))+3(so(7)+2 su(2))"	36	74	0	2	0	0	0	0	0	1	"{s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3, s1:28→1 / s2:1→1 / s3:1→4, s1:28→1 / s2:1→1 / s3:1→5, s1:28→1 / s2:1→2 / s3:1→2}"	""
28	79	"2 e7+e7'+f5+2(g2+su(2))+3(so(7)+2 su(2))"	36	81	1	1	0	0	0	0	0	1	"{s1:28→1 / s2:1→1 / s3:1→1, s1:28→1 / s2:1→1 / s3:1→2, s1:28→1 / s2:1→1 / s3:1→3, s1:28→1 / s2:1→1 / s3:1→4, s1:28→1 / s2:1→1 / s3:1→5, s1:28→1 / s2:1→2 / s3:1→1, s1:28→1 / s2:1→2 / s3:1→2, s1:28→1 / s2:1→2 / s3:1→3, s1:28→1 / s2:1→2 / s3:1→4, s1:28→1 / s2:1→2 / s3:1→5, s1:28→1 / s2:1→3 / s3:1→1}"	"{s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1, s3:30→1}"
